Time,ms,Pane1-DPM_MOTOR7_CURRENT,Pane1-DPM_MOTOR7_ENERGY,Pane1-DPM_MOTOR7_FREQ,Pane1-DPM_MOTOR7_PF,Pane1-DPM_MOTOR7_POWER,Pane1-DPM_MOTOR7_VOLTAGE
20/3/2021 15:00,0,0,51,50.1000023,1,0,"6,684.83"
20/3/2021 15:04,0,0,51,50.1000023,1,0,"6,683.46"
20/3/2021 15:09,0,0,51,49.9809759,1,0,"6,673.93"
20/3/2021 15:14,0,0,51,49.9002798,1,0,"6,670.37"
20/3/2021 15:19,0,0,51,49.9000015,1,0,"6,673.12"
20/3/2021 15:24,0,0,51,49.9000015,1,0,"6,674.83"
20/3/2021 15:28,0,0,51,49.934246,1,0,"6,674.49"
20/3/2021 15:33,0,0,51,49.9854937,1,0,"6,676.52"
20/3/2021 15:38,0,0,51,49.9999516,1,0,"6,676.43"
20/3/2021 15:43,0,0,51,50.0481343,1,0,"6,685.52"
20/3/2021 15:48,0,0,51,50.0275868,1,0,"6,686.55"
20/3/2021 15:52,0,0,51,50.010464,1,0,"6,688.95"
20/3/2021 15:57,0,0,51,50.0069443,1,0,"6,692.03"
20/3/2021 16:02,0,0,51,50.0000242,1,0,"6,694.28"
20/3/2021 16:07,0,0,51,49.9999762,1,0,"6,695.17"
20/3/2021 16:12,0,0,51,49.9965518,1,0,"6,694.83"
20/3/2021 16:16,0,0,51,49.9862785,1,0,"6,696.88"
20/3/2021 16:21,0,0,51,49.9998098,1,0,"6,706.08"
20/3/2021 16:26,0,0,51,50.0427077,1,0,"6,708.21"
20/3/2021 16:31,0,0,51,50.0034246,1,0,"6,710.31"
20/3/2021 16:36,0,0,51,50,1,0,"6,705.52"
20/3/2021 16:40,0,0,51,50.0102737,1,0,"6,707.57"
20/3/2021 16:45,0,0,51,50.0851625,1,0,"6,712.69"
20/3/2021 16:50,0,0,51,49.989626,1,0,"6,709.65"
20/3/2021 16:55,0,0,51,49.9657318,1,0,"6,718.69"
20/3/2021 17:00,0,0,51,49.9965518,1,0,"6,729.31"
20/3/2021 17:04,0,0,51,49.982854,1,0,"6,728.63"
20/3/2021 17:09,0,0,51,49.9351496,1,0,"6,725.90"
20/3/2021 17:14,0,0,51,49.9997701,1,0,"6,728.56"
20/3/2021 17:19,0,0,51,50.0001903,1,0,"6,730.78"
20/3/2021 17:24,0,0,51,50.0275868,1,0,"6,744.14"
20/3/2021 17:28,0,0,51,50.0207377,1,0,"6,730.44"
20/3/2021 17:33,0,0,51,50.0002854,1,0,"6,729.66"
20/3/2021 17:38,0,0,51,50,1,0,"6,729.64"
20/3/2021 17:43,0,0,51,50,1,0,"6,732.05"
20/3/2021 17:48,0,0,51,50,1,0,"6,730.00"
20/3/2021 17:52,0,0,51,50,1,0,"6,727.26"
20/3/2021 17:57,0,0,51,50,1,0,"6,729.96"
20/3/2021 18:02,0,0,51,50,1,0,"6,732.49"
20/3/2021 18:07,0,0,51,50.0379319,1,0,"6,740.00"
20/3/2021 18:12,0,0,51,50.0379319,1,0,"6,739.66"
20/3/2021 18:16,0,0,51,50.0824513,1,0,"6,730.41"
20/3/2021 18:21,0,0,51,50.0997645,1,0,"6,729.66"
20/3/2021 18:26,0,0,51,50.0394996,1,0,"6,730.00"
20/3/2021 18:31,0,0,51,50,1,0,"6,726.90"
20/3/2021 18:36,0,0,51,50,1,0,"6,727.24"
20/3/2021 18:40,0,0,51,50,1,0,"6,730.32"
20/3/2021 18:45,0,0,51,49.9727947,1,0,"6,722.52"
20/3/2021 18:50,0,0,51,49.9109321,1,0,"6,720.01"
20/3/2021 18:55,0,0,51,49.9000015,1,0,"6,725.16"
20/3/2021 19:00,0,0,51,49.9000015,1,0,"6,722.76"
20/3/2021 19:04,0,0,51,49.8931524,1,0,"6,716.59"
20/3/2021 19:09,0,0,51,49.9951251,1,0,"6,724.37"
20/3/2021 19:14,0,0,51,50.0071059,1,0,"6,712.90"
20/3/2021 19:19,0,0,51,49.9102749,1,0,"6,700.29"
20/3/2021 19:24,0,0,51,49.9000015,1,0,"6,691.72"
20/3/2021 19:28,0,0,51,49.9513682,1,0,"6,690.70"
20/3/2021 19:33,0,0,51,49.9993341,1,0,"6,694.09"
20/3/2021 19:38,0,0,51,50,1,0,"6,690.37"
20/3/2021 19:43,0,0,51,50,1,0,"6,693.79"
20/3/2021 19:48,0,0,51,50,1,0,"6,693.45"
20/3/2021 19:52,0,0,51,50,1,0,"6,693.45"
20/3/2021 19:57,0,0,51,50.0952222,1,0,"6,697.19"
20/3/2021 20:02,0,0,51,50.0145747,1,0,"6,695.01"
20/3/2021 20:07,0,0,51,50.0000951,1,0,"6,699.29"
20/3/2021 20:12,0,0,51,50.0137934,1,0,"6,696.55"
20/3/2021 20:16,0,0,51,50.0994077,1,0,"6,696.89"
20/3/2021 20:21,0,0,51,50.1000023,1,0,"6,691.80"
20/3/2021 20:26,0,0,51,50.1000023,1,0,"6,691.43"
20/3/2021 20:31,0,0,51,50.0173369,1,0,"6,689.37"
20/3/2021 20:36,0,0,51,50.0310352,1,0,"6,697.59"
20/3/2021 20:40,0,0,51,50.000214,1,0,"6,695.53"
20/3/2021 20:45,0,0,51,49.9931987,1,0,"6,693.82"
20/3/2021 20:50,0,0,51,49.9537108,1,0,"6,696.06"
20/3/2021 20:55,0,0,51,50,1,0,"6,701.71"
20/3/2021 21:00,0,0,51,50,1,0,"6,700.00"
