Time,ms,CT 9 return flow,CT 10 return flow,CH 7 condenser flow,CH 10 condenser flow,CH7 condenser in,CH7 condenser out,CH10 condenser in,CH10 condenser out
20/3/2021 15:00,0,0,808.6025875,0,798.973275,27.7172419,27.8551719,27.8482753,31.2517241
20/3/2021 15:04,0,0,804.9308871,0,800.4423945,27.7446374,27.8448983,27.8380018,31.2517241
20/3/2021 15:09,0,0,809.8702191,0,797.61215,27.7346257,27.8686321,27.9025442,31.3129363
20/3/2021 15:14,0,0,811.9075844,0,800.0484237,27.7463867,27.8678605,27.9035706,31.3391957
20/3/2021 15:19,0,0,809.5243497,0,796.905724,27.7519144,27.879405,27.9903924,31.4317239
20/3/2021 15:24,0,0,806.6071167,0,800.9569113,27.7793099,27.893103,28.0965521,31.5310346
20/3/2021 15:28,0,0,805.631349,0,799.4321438,27.7895832,27.8999521,28.1513442,31.5926757
20/3/2021 15:33,0,0,805.2249847,0,797.3768761,27.7998566,27.9170032,28.2843515,31.7359336
20/3/2021 15:38,0,0,804.5416712,0,798.532445,27.8142349,27.9178547,28.3604523,31.789105
20/3/2021 15:43,0,0,809.7676079,0,801.743464,27.8483704,27.9205942,28.0556482,31.4556243
20/3/2021 15:48,0,0,811.2463274,0,802.0439664,27.8620684,27.9068962,27.6275863,31.024138
20/3/2021 15:52,0,0,813.1978651,0,801.3539277,27.8380969,27.9171697,27.2371938,30.6131987
20/3/2021 15:57,0,0,818.4859355,0,799.9233954,27.8651362,27.9206418,26.9522233,30.287277
20/3/2021 16:02,0,0,811.1537498,0,800.9934915,27.842936,27.9285435,26.7329012,30.0579347
20/3/2021 16:07,0,0,809.0675481,0,798.9181722,27.8414263,27.9173362,26.5126754,29.7918668
20/3/2021 16:12,0,0,807.4681018,0,799.0517283,27.8482753,27.9310342,26.3517236,29.6137935
20/3/2021 16:16,0,0,809.8421289,0,798.3728093,27.8585488,27.9276097,26.320903,29.60352
20/3/2021 16:21,0,0,807.4511284,0,799.3849171,27.8518187,27.9479903,26.3138875,29.5932465
20/3/2021 16:26,0,0,806.8597801,0,801.0264225,27.8357698,27.9571116,26.2929299,29.5323569
20/3/2021 16:31,0,0,811.458556,0,800.0892506,27.8379066,27.9446133,26.2691079,29.4931985
20/3/2021 16:36,0,0,805.5536646,0,797.7965656,27.8344821,27.9137928,26.2896546,29.5068966
20/3/2021 16:40,0,0,807.9981171,0,798.5978857,27.8344821,27.9446133,26.3204749,29.5616887
20/3/2021 16:45,0,0,810.0329917,0,799.7750028,27.8378829,27.9380259,26.3512955,29.5858743
20/3/2021 16:50,0,0,811.3016581,0,798.0205199,27.8250447,27.9392807,26.3855946,29.6177465
20/3/2021 16:55,0,0,808.0431684,0,799.685267,27.8447556,27.9310104,26.4239712,29.6687759
20/3/2021 17:00,0,0,806.2525824,0,797.3146531,27.8344821,27.9275859,26.3999996,29.6413799
20/3/2021 17:04,0,0,806.7555571,0,798.5834363,27.8447556,27.9447085,26.36233,29.6002858
20/3/2021 17:09,0,0,806.3794462,0,795.9617942,27.844827,27.9312245,26.3586677,29.6068018
20/3/2021 17:14,0,0,813.975469,0,799.1057653,27.8286278,27.9250209,26.374942,29.6107013
20/3/2021 17:19,0,0,806.676195,0,797.0209547,27.8241373,27.9274195,26.4209034,29.6759816
20/3/2021 17:24,0,0,809.3318902,0,796.6870812,27.8241373,27.9034479,26.451724,29.6931042
20/3/2021 17:28,0,0,807.6117359,0,794.7839095,27.8241373,27.9034479,26.485969,29.7513198
20/3/2021 17:33,0,0,814.5325569,0,797.4343043,27.8139351,27.9000472,26.5610228,29.792532
20/3/2021 17:38,0,0,807.7736955,0,797.3530979,27.8000476,27.9035585,26.6141029,29.8533587
20/3/2021 17:43,0,0,811.434124,0,795.4073212,27.7999992,27.8999996,26.6459696,30.3452796
20/3/2021 17:48,0,0,812.2187584,0,793.4818936,27.7999992,27.8999996,26.8103445,30.9068963
20/3/2021 17:52,0,0,803.8794639,0,795.1179552,27.7999992,27.8999996,27.0295126,31.1842809
20/3/2021 17:57,0,0,805.0402858,0,797.8481812,27.7999992,27.8999996,27.1908687,31.2508204
20/3/2021 18:02,0,0,811.0541061,0,796.197909,27.7999992,27.8999996,27.2675946,31.2998299
20/3/2021 18:07,0,0,807.1550762,0,796.2171489,27.7999517,27.8999758,27.3041848,31.3526273
20/3/2021 18:12,0,0,802.9200482,0,796.3284575,27.7931028,27.8965513,27.4103445,31.4827586
20/3/2021 18:16,0,0,805.6964555,0,796.1392408,27.7999517,27.8965513,27.5233532,31.6334369
20/3/2021 18:21,0,0,806.6147977,0,794.1485094,27.7999992,27.8999521,27.598954,31.7637096
20/3/2021 18:26,0,2.6620552,806.0938433,0,795.6873373,27.7999992,27.8964407,27.6960907,31.9030867
20/3/2021 18:31,0,5.4903211,801.7249986,0,794.7835259,27.7999992,27.8999996,27.7866582,32.0697732
20/3/2021 18:36,0,0,806.1310256,0,793.4034487,27.7999992,27.8999996,27.8517236,32.1862072
20/3/2021 18:40,0,4.4355767,802.3386235,0,794.5831854,27.7999992,27.8999996,27.8859686,32.2512723
20/3/2021 18:45,0,1.9226456,804.689802,0,795.8071352,27.7999992,27.8965989,27.9032101,32.2993336
20/3/2021 18:50,0,2.2771977,804.5608325,0,795.1149979,27.7964404,27.8999875,27.928483,32.2359393
20/3/2021 18:55,0,14.8417601,804.4215495,0,795.8240616,27.7965272,27.8930555,27.8959806,32.0027583
20/3/2021 19:00,0,0,806.2221932,0,795.8129378,27.7931028,27.8862065,27.8137924,31.9034479
20/3/2021 19:04,0,2.3543401,796.72607,0,792.3404931,27.7862539,27.8793574,27.7624255,31.8246842
20/3/2021 19:09,0,4.0820987,804.4520156,0,796.4499415,27.789607,27.8861113,27.687254,31.7153156
20/3/2021 19:14,0,0.0144071,801.9885175,0,798.6567137,27.7857276,27.8892745,27.6465687,31.6324299
20/3/2021 19:19,0,5.9643934,799.0648309,0,793.7283731,27.7827106,27.8862065,27.5825687,31.5133651
20/3/2021 19:24,0,1.8301724,804.0241405,0,793.7172389,27.7758617,27.8862065,27.5551726,31.451724
20/3/2021 19:28,0,0.0126219,798.2097753,0,794.0066112,27.7827106,27.8862065,27.503805,31.3626868
20/3/2021 19:33,0,0,808.8882311,0,794.6938694,27.7793575,27.8862065,27.4796432,31.2430441
20/3/2021 19:38,0,0,809.7403862,0,796.4180785,27.7785736,27.8928334,27.4429848,31.157439
20/3/2021 19:43,0,1.8081331,812.123468,0,796.3854812,27.7585968,27.8964086,27.3997618,31.0779789
20/3/2021 19:48,0,0,808.6127151,0,791.6887944,27.7551723,27.8758616,27.3655167,31.3827587
20/3/2021 19:52,0,4.492081,798.372199,0,794.9163785,27.7483235,27.8792861,27.4442804,31.5574081
20/3/2021 19:57,0,0.06239,803.9551938,0,794.5519653,27.7652792,27.8827106,27.5468492,31.6946499
20/3/2021 20:02,0,1.8790977,806.053385,0,793.6184501,27.7429368,27.8892624,27.6140545,31.7747244
20/3/2021 20:07,0,0,798.4590216,0,791.8834134,27.7654694,27.8725322,27.669632,31.9360044
20/3/2021 20:12,0,0,797.8655143,0,790.8594823,27.7586206,27.8896547,27.7655172,32.6517242
20/3/2021 20:16,0,5.6127468,797.9962905,0,791.9613214,27.762045,27.8725322,28.0018074,33.0695124
20/3/2021 20:21,0,10.7017834,799.6754479,0,793.2178822,27.7552675,27.8860162,28.1802857,33.3614746
20/3/2021 20:26,0,6.5754921,797.3088634,0,792.6769605,27.7749301,27.8857156,28.3031469,33.5173223
20/3/2021 20:31,0,12.7073541,798.2163398,0,792.1739362,27.762045,27.872342,28.4070865,33.6278469
20/3/2021 20:36,0,1.8491378,797.6831791,0,792.6413764,27.7586206,27.8620684,28.4344825,33.6655172
20/3/2021 20:40,0,7.7444054,797.3109931,0,792.7526787,27.7551961,27.8654929,28.451605,33.7066117
20/3/2021 20:45,0,16.4639655,797.3084044,0,790.6977116,27.7517717,27.8723182,28.4585254,33.7885131
20/3/2021 20:50,0,12.7910387,791.2056426,0,791.6269847,27.7571237,27.8678726,28.492737,33.8533476
20/3/2021 20:55,0,1.8524079,796.2479808,0,791.0993939,27.7448752,27.879191,28.5142926,33.9111072
20/3/2021 21:00,0,3.6887931,796.7006436,0,791.756032,27.7517241,27.8620684,28.5862072,34.0206893
20/3/2021 21:04,0,0.02544,790.1418773,0,792.9914167,27.7414508,27.8552194,28.5793582,34.0857537
20/3/2021 21:09,0,1.8236325,798.9071629,0,792.1821247,27.7379788,27.8755762,28.599715,34.1338161
20/3/2021 21:14,0,11.1244834,801.5195774,0,792.4766057,27.7463988,27.8856793,28.6498251,34.1962119
20/3/2021 21:19,0,2.665113,812.845862,0,796.4746807,27.7482045,27.8794288,28.6723431,34.1390967
20/3/2021 21:24,0,4.0965517,783.5426678,0,862.7181081,27.7379312,27.8965513,28.6620691,33.3137931
20/3/2021 21:28,0,0.0282521,761.2207545,0,866.9028451,27.7345068,27.8897023,27.9463496,32.6186207
20/3/2021 21:33,0,1.8049287,762.1146425,0,866.7108553,27.7276817,27.886254,27.4550771,32.1410933
20/3/2021 21:38,0,0.0064217,759.2698907,0,863.5014697,27.7534802,27.8999512,27.3147552,32.0182661
20/3/2021 21:43,0,5.5858678,757.8417466,0,866.4422677,27.7378837,27.8965751,27.2999279,31.9930321
20/3/2021 21:48,0,2.9301724,764.7224016,0,868.5568932,27.7310348,27.8999996,27.2896546,31.9827586
20/3/2021 21:52,0,0.0202081,755.5180083,0,864.9620371,27.7104881,27.8965751,27.3136259,32.0101544
20/3/2021 21:57,0,2.1696551,733.2971706,0,905.3775043,27.7239481,27.8999521,27.242378,31.649869
20/3/2021 22:02,0,4.1769673,700.6864956,0,934.2521161,27.7249974,27.8999996,27.0222004,31.0022626
20/3/2021 22:07,0,2.2199464,728.1965378,0,837.2257368,27.7137699,27.8999996,26.9560521,31.9295361
20/3/2021 22:12,0,3.726724,786.601733,0,792.518098,27.7103454,27.8999996,27.5793102,33.2034485
20/3/2021 22:16,0,2.2011118,795.8161861,0,789.2014862,27.7034966,27.8999996,28.2025683,33.7547919
20/3/2021 22:21,0,0.030214,795.4506215,0,792.8146604,27.7102503,27.8999996,28.5469681,34.1360994
20/3/2021 22:26,0,1.8693108,792.9554135,0,792.860726,27.7035959,27.9071174,28.678127,34.2282658
20/3/2021 22:31,0,4.9942747,789.3521504,0,791.3702034,27.7000008,27.9000472,28.7207376,34.2863015
20/3/2021 22:36,0,5.9077585,793.0439706,0,792.2939558,27.7000008,27.9068962,28.7275866,34.2999992
20/3/2021 22:40,0,5.8983411,794.915023,0,791.9266859,27.7000008,27.9137452,28.7584065,34.3273958
20/3/2021 22:45,0,4.8789122,798.1446733,0,792.8083229,27.7000008,27.9443993,28.80623,34.3888003
20/3/2021 22:50,0,8.1794,791.8777939,0,791.4032063,27.7000008,27.9179515,28.8356125,34.3714934
20/3/2021 22:55,0,4.5004521,795.3505025,0,791.1051008,27.7000245,27.9447798,28.7897021,34.3276099
20/3/2021 23:00,0,8.0413791,792.0107738,0,792.5853419,27.703449,27.9379308,28.7965512,34.3310344
20/3/2021 23:04,0,0.0554578,789.8479913,0,793.1306922,27.7000245,27.9482043,28.8273715,34.3481573
20/3/2021 23:09,0,4.0400474,790.5622138,0,792.8802769,27.7000008,27.931272,28.8071812,34.3006651
20/3/2021 23:14,0,9.3022062,792.0078871,0,792.6757152,27.7000008,27.9499333,28.8035823,34.292882
20/3/2021 23:19,0,2.2036623,790.2047551,0,794.0887748,27.7000008,27.9449225,28.8174547,34.365518
20/3/2021 23:24,0,0,791.2308181,0,792.7198318,27.7000008,27.9586205,28.8482753,34.365518
20/3/2021 23:28,0,8.8994055,793.0817571,0,793.654708,27.7000008,27.9688941,28.8585488,34.3483951
20/3/2021 23:33,0,6.2678418,794.2334202,0,794.0038204,27.7000008,27.9621639,28.8450172,34.351677
20/3/2021 23:38,0,1.910745,794.5716322,0,789.6724186,27.7000008,27.9749545,28.8321867,34.3215346
20/3/2021 23:43,0,3.4212488,794.9266849,0,793.6190723,27.7000008,27.9622591,28.8859924,34.3617605
20/3/2021 23:48,0,4.4948275,794.7355557,0,792.3948217,27.7000008,27.9896551,28.8551719,34.317241
20/3/2021 23:52,0,0.0309988,791.2751127,0,791.8717272,27.6965763,27.9588346,28.8928414,34.3275147
20/3/2021 23:57,0,4.6479252,785.7867638,0,789.1381835,27.6931517,27.9518191,28.8999045,34.3241853
21/3/2021 0:02,0,1.9543562,791.9072006,0,793.0557169,27.6999766,27.946447,28.8964407,34.3072019
21/3/2021 0:07,0,1.8892925,793.0141444,0,789.9031065,27.6965763,27.9448987,28.8653027,34.3273007
21/3/2021 0:12,0,2.2094827,793.0946045,0,790.9715534,27.7000008,27.9551722,28.8344821,34.2862063
21/3/2021 0:16,0,0.0152378,787.4613129,0,793.0416588,27.6931517,27.9483232,28.7831148,34.2485375
21/3/2021 0:21,0,7.9678714,787.3422769,0,789.7956025,27.6999056,27.9856837,28.7487515,34.278882
21/3/2021 0:26,0,1.936807,790.1566057,0,787.4598439,27.7000008,27.9892749,28.771347,34.2892504
21/3/2021 0:31,0,8.111944,787.0807407,0,789.0079342,27.7000008,27.9860642,28.7482283,34.2447088
