Time,ms,Pane1-DPM_MOTOR7_CURRENT,Pane1-DPM_MOTOR7_ENERGY,Pane1-DPM_MOTOR7_FREQ,Pane1-DPM_MOTOR7_PF,Pane1-DPM_MOTOR7_POWER,Pane1-DPM_MOTOR7_VOLTAGE
19/3/2021 15:00,0,48.3655176,47,50,0.8527242,475.9069035,"6,661.72"
19/3/2021 15:04,0,48.8620698,47,50,0.8542309,481.4580075,"6,660.01"
19/3/2021 15:09,0,48.7702978,47,50,0.8539694,480.622573,"6,664.76"
19/3/2021 15:14,0,47.7642531,47,50,0.8508325,468.9766827,"6,661.44"
19/3/2021 15:19,0,47.1378371,47,49.9930084,0.8484483,461.4379399,"6,662.09"
19/3/2021 15:24,0,47.1241391,47,49.9793107,0.8484483,461.4379378,"6,664.83"
19/3/2021 15:28,0,47.1926288,47,49.9998573,0.8485511,462.9344402,"6,670.99"
19/3/2021 15:33,0,47.0570762,47,50,0.8479396,461.3022895,"6,673.76"
19/3/2021 15:38,0,46.6834526,47,50,0.8465051,457.0719642,"6,679.62"
19/3/2021 15:43,0,46.7814754,47,49.9997146,0.8466481,458.04683,"6,679.65"
19/3/2021 15:48,0,46.5965537,47,49.9586213,0.8456207,455.8517298,"6,679.31"
19/3/2021 15:52,0,46.3876581,47,49.9517724,0.8446961,453.3621197,"6,681.71"
19/3/2021 15:57,0,46.1787641,47,49.9993341,0.8440096,451.4608398,"6,690.23"
19/3/2021 16:02,0,45.8760563,47,50,0.8425765,448.108148,"6,696.05"
19/3/2021 16:07,0,45.5317247,47,50,0.8409677,443.9013617,"6,692.42"
19/3/2021 16:12,0,45.6310352,47,50,0.8412759,445.0896606,"6,693.45"
19/3/2021 16:16,0,45.6413082,47,50,0.8413444,445.3978652,"6,697.56"
19/3/2021 16:21,0,45.4033309,47,49.9387881,0.8397805,442.3835753,"6,698.27"
19/3/2021 16:26,0,45.3074688,47,49.9179288,0.8390383,441.4139852,"6,702.13"
19/3/2021 16:31,0,45.1379557,47,50.0003567,0.8384169,439.553847,"6,706.90"
19/3/2021 16:36,0,45.141381,47,50.0517253,0.8388621,439.8586257,"6,706.90"
19/3/2021 16:40,0,n/a,n/a,n/a,n/a,n/a,n/a
19/3/2021 16:45,0,n/a,n/a,n/a,n/a,n/a,n/a
19/3/2021 16:50,0,46.6953921,47.1778116,50.0855755,0.844605,458.4197833,"6,713.89"
19/3/2021 16:55,0,46.9106068,48,50.0000476,0.8445943,461.3461162,"6,722.84"
19/3/2021 17:00,0,47.444828,48,50.0068967,0.8457587,468.4827649,"6,735.17"
19/3/2021 17:04,0,49.9104646,48,50.0856619,0.8532925,497.8854762,"6,749.56"
19/3/2021 17:09,0,50.6077304,48,50.0760065,0.8556914,505.6290449,"6,743.53"
19/3/2021 17:14,0,50.9701871,48,50.0002662,0.8559991,509.9316585,"6,748.55"
19/3/2021 17:19,0,51.0897991,48,50,0.8559328,511.8909929,"6,757.24"
19/3/2021 17:24,0,51.1103458,48,50,0.8561725,512.0827679,"6,756.55"
19/3/2021 17:28,0,51.3123904,48,50.0684915,0.8564464,514.86689,"6,764.43"
19/3/2021 17:33,0,51.4566236,48,50.0995742,0.8568564,516.9062342,"6,770.26"
19/3/2021 17:38,0,51.4678254,48,50.1000023,0.8559319,517.8005372,"6,787.08"
19/3/2021 17:43,0,51.5187645,48,50.0993126,0.8546224,519.2918264,"6,808.45"
19/3/2021 17:48,0,51.2413802,48,50,0.8548621,514.6379373,"6,784.48"
19/3/2021 17:52,0,50.6352447,48,50,0.8525335,507.634852,"6,791.33"
19/3/2021 17:57,0,50.6786453,48,50.0272063,0.8515991,509.0757254,"6,812.12"
19/3/2021 18:02,0,50.5860442,48,50.0997482,0.8534933,506.8543286,"6,779.05"
19/3/2021 18:07,0,49.5957923,48,50.0856143,0.8513996,494.2681645,"6,763.95"
19/3/2021 18:12,0,48.4931043,48,50,0.8493449,480.2482805,"6,736.55"
19/3/2021 18:16,0,47.3287755,48,50,0.8459889,466.3071604,"6,722.85"
19/3/2021 18:21,0,46.8990022,48,49.9931987,0.8437891,461.1943021,"6,729.56"
19/3/2021 18:26,0,46.8430334,48,49.9892993,0.8429671,460.5662584,"6,733.91"
19/3/2021 18:31,0,46.9150544,48,50,0.8434053,461.6667346,"6,735.17"
19/3/2021 18:36,0,46.6000006,48,50,0.8421725,457.8689754,"6,735.17"
19/3/2021 18:40,0,46.0452329,48,50.0034246,0.8401862,451.4822919,"6,736.88"
19/3/2021 18:45,0,45.7659214,48,50.0884681,0.8395943,448.1018388,"6,736.90"
19/3/2021 18:50,0,45.6966597,48,50.0608172,0.8396783,447.3311268,"6,729.67"
19/3/2021 18:55,0,45.6886573,48.5205707,50.0239482,0.8391689,447.0280664,"6,733.07"
19/3/2021 19:00,0,45.5448291,49,49.9965524,0.8386552,445.1103484,"6,727.93"
19/3/2021 19:04,0,45.1989552,49,49.9006674,0.8371142,440.4770117,"6,721.42"
19/3/2021 19:09,0,44.8020696,49,49.9782167,0.8357432,436.1939429,"6,728.18"
19/3/2021 19:14,0,43.8817933,49,50.071107,0.8325114,425.3273458,"6,722.88"
19/3/2021 19:19,0,42.9591206,49,50.0994553,0.828488,414.2649065,"6,720.92"
19/3/2021 19:24,0,42.0379323,49,50.0206901,0.8242759,402.2586291,"6,704.83"
19/3/2021 19:28,0,41.2468736,49,49.9761716,0.8199268,392.2659531,"6,700.03"
19/3/2021 19:33,0,40.2381702,49,49.9928657,0.8143534,379.9743946,"6,697.96"
19/3/2021 19:38,0,39.9011389,49,49.9003282,0.8122216,375.6396677,"6,692.87"
19/3/2021 19:43,0,39.6775274,49,49.9109645,0.8105748,372.9086615,"6,697.64"
