Time,ms,Pane1-DPM_MOTOR7_CURRENT,Pane1-DPM_MOTOR7_ENERGY,Pane1-DPM_MOTOR7_FREQ,Pane1-DPM_MOTOR7_PF,Pane1-DPM_MOTOR7_POWER,Pane1-DPM_MOTOR7_VOLTAGE
21/3/2021 19:52,0,0,51,49.9964329,1,0,"6,713.45"
21/3/2021 19:57,0,0,51,49.9965518,1,0,"6,717.19"
21/3/2021 20:02,0,0,51,49.9893114,1,0,"6,715.36"
21/3/2021 20:07,0,0,51,50,1,0,"6,719.63"
21/3/2021 20:12,0,0,51,50,1,0,"6,716.55"
21/3/2021 20:16,0,0,51,50,1,0,"6,716.55"
21/3/2021 20:21,0,0,51,49.9863974,1,0,"6,717.57"
21/3/2021 20:26,0,0,51,49.9287747,1,0,"6,714.65"
21/3/2021 20:31,0,0,51,49.9484193,1,0,"6,713.10"
21/3/2021 20:36,0,0,51,49.968966,1,0,"6,713.10"
21/3/2021 20:40,0,0,51,49.999786,1,0,"6,717.90"
21/3/2021 20:45,0,0,51,50,1,0,"6,719.97"
21/3/2021 20:50,0,0,51,50,1,0,"6,720.00"
21/3/2021 20:55,0,0,51,50,1,0,"6,719.32"
21/3/2021 21:00,0,0,51,50,1,0,"6,720.69"
21/3/2021 21:04,0,0,51,50.0102737,1,0,"6,721.37"
21/3/2021 21:09,0,0,51,50.0375514,1,0,"6,711.86"
21/3/2021 21:14,0,0,51,50.0001331,1,0,"6,699.69"
21/3/2021 21:19,0,0,51,50,1,0,"6,689.25"
21/3/2021 21:24,0,0,51,50,1,0,"6,680.00"
21/3/2021 21:28,0,0,51,50,1,0,"6,685.48"
21/3/2021 21:33,0,0,51,50,1,0,"6,688.24"
21/3/2021 21:38,0,0,51,50,1,0,"6,686.44"
21/3/2021 21:43,0,0,51,50.0001189,1,0,"6,691.78"
21/3/2021 21:48,0,0,51,50.0172418,1,0,"6,699.31"
21/3/2021 21:52,0,0,51,50.0925824,1,0,"6,704.79"
21/3/2021 21:57,0,0,51,50.0999072,1,0,"6,703.13"
21/3/2021 22:02,0,0,51,50.0003509,1,0,"6,702.50"
21/3/2021 22:07,0,0,51,50,1,0,"6,702.75"
21/3/2021 22:12,0,0,51,50,1,0,"6,701.72"
21/3/2021 22:16,0,0,51,50,1,0,"6,706.18"
21/3/2021 22:21,0,0,51,50,1,0,"6,707.23"
21/3/2021 22:26,0,0,51,49.9964412,1,0,"6,709.99"
21/3/2021 22:31,0,0,51,50,1,0,"6,710.00"
21/3/2021 22:36,0,0,51,50,1,0,"6,710.69"
21/3/2021 22:40,0,0,51,50.0034246,1,0,"6,717.20"
21/3/2021 22:45,0,0,51,50.0544602,1,0,"6,722.00"
21/3/2021 22:50,0,0,51,50.0001936,1,0,"6,725.70"
21/3/2021 22:55,0,0,51,50,1,0,"6,721.40"
21/3/2021 23:00,0,0,51,50,1,0,"6,723.79"
21/3/2021 23:04,0,0,51,50.0616423,1,0,"6,728.93"
21/3/2021 23:09,0,0,51,50.068872,1,0,"6,725.22"
21/3/2021 23:14,0,0,51,50.0998934,1,0,"6,722.15"
21/3/2021 23:19,0,0,51,50.0036624,1,0,"6,721.76"
21/3/2021 23:24,0,0,51,50.0344835,1,0,"6,726.21"
21/3/2021 23:28,0,0,51,50.0618801,1,0,"6,730.32"
21/3/2021 23:33,0,0,51,50.0450664,1,0,"6,734.09"
21/3/2021 23:38,0,0,51,50.0998087,1,0,"6,739.98"
21/3/2021 23:43,0,0,51,50.0273966,1,0,"6,739.68"
21/3/2021 23:48,0,0,51,50,1,0,"6,743.79"
21/3/2021 23:52,0,0,51,50.0821897,1,0,"6,748.59"
21/3/2021 23:57,0,0,51,50.0997645,1,0,"6,740.46"
22/3/2021 0:02,0,0,51,50.0750894,1,0,"6,746.05"
22/3/2021 0:07,0,0,51,49.9998098,1,0,"6,749.32"
22/3/2021 0:12,0,0,51,49.9724142,1,0,"6,751.38"
22/3/2021 0:16,0,0,51,49.9963853,1,0,"6,761.31"
22/3/2021 0:21,0,0,51,49.9965518,1,0,"6,766.14"
22/3/2021 0:26,0,0,51,50.0284597,1,0,"6,776.75"
22/3/2021 0:31,0,0,51,50.0893243,1,0,"6,791.03"
22/3/2021 0:36,0,0,51,50.0413803,1,0,"6,791.03"
22/3/2021 0:40,0,0,51,50.099598,1,0,"6,788.29"
22/3/2021 0:45,0,0,51,49.984376,1,0,"6,781.13"
22/3/2021 0:50,0,0,51,49.9358803,1,0,"6,783.56"
22/3/2021 0:55,0,0,51,49.9075401,1,0,"6,785.34"
22/3/2021 1:00,0,0,51,50,1,0,"6,760.34"
22/3/2021 1:04,0,0,51,50,1,0,"6,761.03"
22/3/2021 1:09,0,0,51,50,1,0,"6,765.46"
22/3/2021 1:14,0,0,51,50.0462667,1,0,"6,770.70"
22/3/2021 1:19,0,0,51,50.0379795,1,0,"6,770.69"
22/3/2021 1:24,0,0,51,50.0448286,1,0,"6,770.69"
22/3/2021 1:28,0,0,51,50.0277057,1,0,"6,776.17"
22/3/2021 1:33,0,0,51,50.0003805,1,0,"6,776.55"
22/3/2021 1:38,0,0,51,50,1,0,"6,777.85"
22/3/2021 1:43,0,0,51,50.0965064,1,0,"6,787.93"
22/3/2021 1:48,0,0,51,50.0896572,1,0,"6,787.24"
22/3/2021 1:52,0,0,51,49.959525,1,0,"6,776.28"
22/3/2021 1:57,0,0,51,49.9008101,1,0,"6,777.57"
22/3/2021 2:02,0,0,51,49.9925314,1,0,"6,770.38"
22/3/2021 2:07,0,0,51,50,1,0,"6,697.64"
22/3/2021 2:12,0,0,51,50,1,0,"6,705.17"
22/3/2021 2:16,0,0,51,50,1,0,"6,705.17"
22/3/2021 2:21,0,0,51,50.0680158,1,0,"6,681.37"
22/3/2021 2:26,0,0,51,50.0998934,1,0,"6,672.53"
22/3/2021 2:31,0,0,51,50.1000023,1,0,"6,669.66"
22/3/2021 2:36,0,0,51,50.1000023,1,0,"6,670.00"
22/3/2021 2:40,0,0,51,50.0520583,1,0,"6,669.66"
22/3/2021 2:45,0,0,51,49.9020943,1,0,"6,667.61"
22/3/2021 2:50,0,0,51,49.9000015,1,0,"6,664.65"
22/3/2021 2:55,0,0,51,49.9349118,1,0,"6,675.17"
22/3/2021 3:00,0,0,51,49.9965518,1,0,"6,675.17"
22/3/2021 3:04,0,0,51,49.9999762,1,0,"6,674.15"
22/3/2021 3:09,0,0,51,49.989798,1,0,"6,681.28"
22/3/2021 3:14,0,0,51,49.9536987,1,0,"6,678.94"
22/3/2021 3:19,0,0,51,49.9965756,1,0,"6,685.51"
22/3/2021 3:24,0,0,51,50,1,0,"6,683.79"
22/3/2021 3:28,0,0,51,50,1,0,"6,686.53"
22/3/2021 3:33,0,0,51,50,1,0,"6,690.97"
22/3/2021 3:38,0,0,51,50,1,0,"6,696.77"
22/3/2021 3:43,0,0,51,50,1,0,"6,693.43"
22/3/2021 3:48,0,0,51,50,1,0,"6,690.34"
22/3/2021 3:52,0,0,51,50.047944,1,0,"6,699.25"
22/3/2021 3:57,0,0,51,50.0992888,1,0,"6,701.69"
22/3/2021 4:02,0,0,51,50.1000023,1,0,"6,702.85"
22/3/2021 4:07,0,0,51,50.0994791,1,0,"6,708.26"
22/3/2021 4:12,0,0,51,50.0241385,1,0,"6,705.52"
22/3/2021 4:16,0,0,51,50.0001665,1,0,"6,700.04"
22/3/2021 4:21,0,0,51,50,1,0,"6,700.34"
22/3/2021 4:26,0,0,51,49.9679704,1,0,"6,709.61"
22/3/2021 4:31,0,0,51,50,1,0,"6,713.43"
22/3/2021 4:36,0,0,51,50,1,0,"6,711.38"
22/3/2021 4:40,0,0,51,50,1,0,"6,710.35"
22/3/2021 4:45,0,0,51,50,1,0,"6,718.17"
22/3/2021 4:50,0,0,51,50,1,0,"6,706.47"
22/3/2021 4:55,0,0,51,50,1,0,"6,707.60"
22/3/2021 5:00,0,0,51,50,1,0,"6,710.00"
22/3/2021 5:04,0,0,51,50,1,0,"6,706.92"
22/3/2021 5:09,0,0,51,50,1,0,"6,705.54"
22/3/2021 5:14,0,0,51,50,1,0,"6,705.00"
22/3/2021 5:19,0,0,51,50,1,0,"6,704.49"
22/3/2021 5:24,0,0,51,50,1,0,"6,706.21"
22/3/2021 5:28,0,0,51,50,1,0,"6,709.63"
22/3/2021 5:33,0,0,51,50,1,0,"6,705.23"
22/3/2021 5:38,0,0,51,49.9964412,1,0,"6,694.68"
22/3/2021 5:43,0,0,51,50,1,0,"6,694.12"
22/3/2021 5:48,0,0,51,50,1,0,"6,691.38"
22/3/2021 5:52,0,0,51,50,1,0,"6,683.16"
22/3/2021 5:57,0,0,51,50,1,0,"6,682.76"
22/3/2021 6:02,0,0,51,49.9252643,1,0,"6,674.32"
22/3/2021 6:07,0,0,51,49.9000015,1,0,"6,667.17"
22/3/2021 6:12,0,0,51,49.9000015,1,0,"6,657.24"
22/3/2021 6:16,0,0,51,49.9000015,1,0,"6,650.73"
22/3/2021 6:21,0,0,51,49.9544121,1,0,"6,650.35"
22/3/2021 6:26,0,0,51,49.9998427,1,0,"6,652.49"
22/3/2021 6:31,0,0,51,50,1,0,"6,658.98"
22/3/2021 6:36,0,0,51,50,1,0,"6,660.34"
22/3/2021 6:40,0,0,51,50,1,0,"6,656.24"
22/3/2021 6:45,0,0,51,50,1,0,"6,650.43"
22/3/2021 6:50,0,0,51,50.0249128,1,0,"6,666.02"
22/3/2021 6:55,0,0,51,50.0205474,1,0,"6,673.39"
22/3/2021 7:00,0,0,51,50,1,0,"6,664.48"
22/3/2021 7:04,0,0,51,50,1,0,"6,654.89"
22/3/2021 7:09,0,0,51,49.9931987,1,0,"6,652.11"
22/3/2021 7:14,0,0,51,49.9999758,1,0,"6,745.39"
22/3/2021 7:19,0,0,51,50.0002616,1,0,"6,744.12"
22/3/2021 7:24,0,0,51,50.0379319,1,0,"6,742.07"
22/3/2021 7:28,0,0,51,50.0276583,1,0,"6,734.19"
22/3/2021 7:33,0,37.0949825,51,49.9459699,0.8106143,347.1414349,"6,707.61"
22/3/2021 7:38,0,54.9105254,51,49.9998064,0.8677538,552.7538364,"6,697.53"
22/3/2021 7:43,0,57.3999295,51,49.9175994,0.873094,580.4930184,"6,688.27"
22/3/2021 7:48,0,59.3758629,51,49.9689663,0.8766897,602.8241556,"6,687.24"
22/3/2021 7:52,0,63.0606198,51,50.0648529,0.8825113,643.5037242,"6,680.73"
22/3/2021 7:57,0,64.9225935,51,50.0009037,0.8852383,662.2180839,"6,654.84"
22/3/2021 8:02,0,66.2383154,51,49.9928823,0.8868516,674.6962674,"6,634.36"
22/3/2021 8:07,0,66.5741508,51,49.9933889,0.8857587,683.1542513,"6,689.32"
22/3/2021 8:12,0,66.3275881,51,50.0344835,0.8857587,680.5379428,"6,690.34"
22/3/2021 8:16,0,65.1324388,51,50.0379081,0.8832588,670.5863601,"6,730.75"
22/3/2021 8:21,0,63.2027354,51,50.0923446,0.8804528,649.6504813,"6,741.24"
22/3/2021 8:26,0,57.5519461,51,50.0999781,0.8725634,585.0051851,"6,726.48"
22/3/2021 8:31,0,56.0731045,51,50.0547932,0.8701644,567.3198712,"6,712.04"
22/3/2021 8:36,0,58.1586214,51,50,0.8739656,590.5379449,"6,708.28"
22/3/2021 8:40,0,60.2920818,51,50,0.8771161,614.6943289,"6,710.33"
22/3/2021 8:45,0,61.330512,51,50,0.8787363,626.0504226,"6,708.30"
22/3/2021 8:50,0,59.1932907,51,49.9893235,0.875725,601.6827968,"6,701.81"
22/3/2021 8:55,0,57.3808331,51.2123662,50,0.8737137,580.2500262,"6,685.04"
22/3/2021 9:00,0,56.1103451,52,50,0.8722069,565.1069104,"6,666.55"
22/3/2021 9:04,0,55.4528428,52,50,0.8712138,556.9189425,"6,654.22"
22/3/2021 9:09,0,54.6219032,52,50,0.8682823,548.6085476,"6,677.94"
22/3/2021 9:14,0,54.5929193,52,50,0.8687482,548.1085059,"6,672.52"
22/3/2021 9:19,0,54.3063264,52,50,0.8683104,544.5925875,"6,669.95"
22/3/2021 9:24,0,54.2241383,52,50,0.8683104,543.524151,"6,662.76"
22/3/2021 9:28,0,54.2378364,52,50,0.8678994,543.8426306,"6,670.63"
22/3/2021 9:33,0,53.6802149,52,50.0034008,0.8670804,537.7507635,"6,668.65"
22/3/2021 9:38,0,53.0735377,52,50.0000121,0.866075,530.0126732,"6,656.83"
22/3/2021 9:43,0,52.7745783,52,49.9965756,0.8650319,526.5458603,"6,662.38"
22/3/2021 9:48,0,52.5896558,52,50,0.8646552,524.2103566,"6,657.24"
22/3/2021 9:52,0,52.243782,52,49.9554823,0.8641758,519.9468608,"6,648.68"
22/3/2021 9:57,0,51.9217123,52,49.9483718,0.8635263,515.8193997,"6,642.84"
22/3/2021 10:02,0,51.7185571,52,49.9322005,0.8632866,513.1983202,"6,641.43"
22/3/2021 10:07,0,51.3460408,52,49.9588353,0.862547,509.0870451,"6,636.54"
22/3/2021 10:12,0,51.0241387,52,49.9896553,0.8618621,505.2344876,"6,634.48"
22/3/2021 10:16,0,50.9898938,52,49.9554109,0.8620676,504.8646437,"6,629.69"
22/3/2021 10:21,0,50.9556486,52,49.9211665,0.862035,504.1207191,"6,627.61"
22/3/2021 10:26,0,50.9429012,52,49.9997217,0.8621069,503.9932744,"6,626.43"
22/3/2021 10:31,0,51.0283959,52,50,0.8626148,505.2961279,"6,629.63"
22/3/2021 10:36,0,50.6482765,52,50,0.8617587,500.765524,"6,625.52"
22/3/2021 10:40,0,50.4839005,52,50,0.860971,499.0395789,"6,628.60"
22/3/2021 10:45,0,50.448752,52,50,0.8609316,498.4664744,"6,627.26"
22/3/2021 10:50,0,50.4855838,52.3558897,50,0.8611778,498.9553976,"6,625.01"
22/3/2021 10:55,0,15.8074675,53,50,0.9464067,153.4413332,"6,659.84"
22/3/2021 11:00,0,0,53,50,1,0,"6,686.90"
22/3/2021 11:04,0,0,53,49.9897267,1,0,"6,703.68"
22/3/2021 11:09,0,0,53,49.972652,1,0,"6,722.16"
22/3/2021 11:14,0,0,53,49.9999032,1,0,"6,720.72"
22/3/2021 11:19,0,0,53,50.0000951,1,0,"6,716.18"
22/3/2021 11:24,0,0,53,50.0137934,1,0,"6,712.41"
22/3/2021 11:28,0,30.7314152,53,50.017218,0.8339463,331.4397188,"6,702.83"
22/3/2021 11:33,0,53.4371473,53,50.0002378,0.8657461,536.3116885,"6,684.39"
22/3/2021 11:38,0,58.0705079,53,50,0.8752539,587.5509935,"6,672.90"
22/3/2021 11:43,0,61.7463791,53,50.0240887,0.88074,628.7712165,"6,674.84"
22/3/2021 11:48,0,63.424917,53,50.017592,0.8829445,647.5970255,"6,677.41"
22/3/2021 11:52,0,64.6090185,53,50.0206688,0.8840955,661.1746884,"6,684.43"
22/3/2021 11:57,0,65.5320344,53,50.0853052,0.8849537,672.3383021,"6,691.28"
22/3/2021 12:02,0,65.6745441,53,50.0786,0.8851067,673.9271058,"6,691.78"
22/3/2021 12:07,0,65.0288615,53,49.978292,0.8843778,665.884391,"6,685.03"
22/3/2021 12:12,0,63.5275878,53,49.937932,0.8822069,649.234495,"6,689.66"
22/3/2021 12:16,0,62.743378,53,49.9961475,0.8812823,640.967762,"6,694.11"
22/3/2021 12:21,0,61.8809519,53,50.0339604,0.8801877,632.1671207,"6,700.60"
22/3/2021 12:26,0,61.6045038,53,50.0997724,0.8798227,629.281172,"6,702.49"
22/3/2021 12:31,0,60.5294658,53,50.0995742,0.8783025,617.295659,"6,702.08"
22/3/2021 12:36,0,59.8068981,53,50.0379319,0.8771724,609.2206947,"6,704.14"
22/3/2021 12:40,0,58.4953157,53,50.0002616,0.8747411,594.18032,"6,705.85"
22/3/2021 12:45,0,57.4659933,53,50,0.8729218,582.1801779,"6,700.76"
22/3/2021 12:50,0,56.3787787,53,50,0.8708644,570.017254,"6,703.56"
22/3/2021 12:55,0,55.8305831,53,50,0.8698181,563.5200381,"6,700.06"
22/3/2021 13:00,0,55.2689661,53,50,0.8684483,557.465532,"6,708.28"
22/3/2021 13:04,0,54.3649,53.7191439,49.9212378,0.8666676,546.7023457,"6,700.06"
22/3/2021 13:09,0,54.1443771,53.996195,49.9240915,0.8664852,543.7777936,"6,691.50"
22/3/2021 13:14,0,53.4203969,54,50.0317646,0.8651476,535.8954841,"6,696.77"
22/3/2021 13:19,0,52.3025452,54,50.0002378,0.86245,523.230836,"6,697.32"
22/3/2021 13:24,0,50.6827594,54,50.0344835,0.8577242,504.8275936,"6,708.62"
22/3/2021 13:28,0,49.0321532,54,50.0002378,0.8527929,485.1709943,"6,699.72"
22/3/2021 13:33,0,48.306541,54,49.9455894,0.8508202,476.2198405,"6,693.53"
22/3/2021 13:38,0,47.9725706,54,49.9998064,0.8497893,472.5909233,"6,693.22"
22/3/2021 13:43,0,47.9332232,54,49.9995957,0.849756,472.1227403,"6,693.04"
22/3/2021 13:48,0,47.7517245,54,49.9413802,0.8493793,469.4379378,"6,683.79"
22/3/2021 13:52,0,47.6250191,54,49.9756246,0.8484205,468.4482591,"6,693.72"
22/3/2021 13:57,0,47.2058512,54,49.9180512,0.8470536,463.2825046,"6,690.39"
22/3/2021 14:02,0,47.050528,54,49.9036207,0.8465731,460.829814,"6,686.80"
22/3/2021 14:07,0,47.0592158,54,49.9212378,0.847119,461.3678072,"6,681.71"
22/3/2021 14:12,0,47.6413801,54,50,0.8493449,468.1517345,"6,680.00"
22/3/2021 14:16,0,48.2988832,54,50,0.851468,476.3773658,"6,689.59"
22/3/2021 14:21,0,48.6401198,54,49.9625927,0.8514828,480.7840026,"6,702.58"
22/3/2021 14:26,0,48.5289807,54,49.9998669,0.8509305,480.0705875,"6,709.97"
22/3/2021 14:31,0,48.5164573,54,50.0034246,0.8506179,480.2097585,"6,717.57"
22/3/2021 14:36,0,48.403449,54,50,0.8502069,478.6344878,"6,715.17"
22/3/2021 14:40,0,48.0849716,54,49.9143889,0.8490426,474.0696389,"6,704.90"
22/3/2021 14:45,0,48.062356,54,49.9954103,0.8491705,474.5378428,"6,713.33"
22/3/2021 14:50,0,47.8685394,54,49.9999879,0.8487871,472.2794132,"6,711.08"
22/3/2021 14:55,0,47.6862307,54,50,0.8477237,470.1952048,"6,715.20"
22/3/2021 15:00,0,47.6896561,54,50,0.8476552,470.4965568,"6,719.66"
