Time,ms,CT 9 return flow,CT 10 return flow,CH 7 condenser flow,CH 10 condenser flow,CH7 condenser in,CH7 condenser out,CH10 condenser in,CH10 condenser out
19/3/2021 15:00,0,915.854307,821.0413924,883.5069054,815.5706892,27.9862068,31.8241375,28.0758624,31.5551726
19/3/2021 15:04,0,909.1491511,819.0295018,881.0472596,815.0475864,28.03415,31.9337215,28.1375035,31.6133893
19/3/2021 15:09,0,914.3864439,820.8136388,879.1623269,818.8791133,27.7930321,31.7100355,27.8080619,31.3315339
19/3/2021 15:14,0,915.3637906,824.0727671,876.0715167,817.5192615,27.3373068,31.2017787,27.3836207,30.8587933
19/3/2021 15:19,0,913.1057533,819.1875813,875.6554243,817.2548871,27.1558864,30.993698,27.2388349,30.6868497
19/3/2021 15:24,0,914.6784436,819.1674594,876.3120749,814.4836152,27.2586206,31.0793107,27.368965,30.7793099
19/3/2021 15:28,0,913.7461279,816.2703399,875.9670586,814.9733218,27.2962894,31.1238292,27.3860876,30.8101301
19/3/2021 15:33,0,913.4216855,822.1640625,871.3558408,816.0377433,27.2727464,31.0833297,27.3624014,30.7831386
19/3/2021 15:38,0,917.3860258,817.2719855,875.4078274,816.7804701,27.2358433,31.0109671,27.3180116,30.725203
19/3/2021 15:43,0,914.7333807,821.9449151,876.8786721,815.4360507,27.1552681,30.9653982,27.2482521,30.6377889
19/3/2021 15:48,0,911.7198255,817.8607851,876.1663755,817.02759,27.1689662,30.9482757,27.2448277,30.6172418
19/3/2021 15:52,0,911.8045955,819.8123123,879.1936379,817.8511847,27.0388349,30.8249936,27.1112727,30.476837
19/3/2021 15:57,0,909.2240273,822.0435515,871.5664574,816.7295523,26.8814978,30.6677057,26.9777169,30.3194288
19/3/2021 16:02,0,910.8922142,823.5543881,875.1423883,815.0015582,26.7718069,30.5219342,26.8468821,30.1826175
19/3/2021 16:07,0,914.8067626,821.0018451,869.5209992,815.5068376,26.699644,30.4170984,26.7790245,30.0998339
19/3/2021 16:12,0,907.3387809,821.1426749,872.7931034,815.996542,26.6482764,30.3965513,26.7379312,30.0758624
19/3/2021 16:16,0,907.0091775,819.4426361,870.1331297,816.9425671,26.6071823,30.3623063,26.7036868,30.0518908
19/3/2021 16:21,0,919.491766,821.0591253,874.5245304,815.0039365,26.6136984,30.317859,26.7000483,30.0347207
19/3/2021 16:26,0,907.8950207,815.5847596,874.7254076,817.4012921,26.6071666,30.3427667,26.7035595,30.0428279
19/3/2021 16:31,0,911.2281654,822.0065982,870.572278,815.001297,26.5481809,30.2585492,26.654959,29.9792865
19/3/2021 16:36,0,911.4353427,822.429094,876.7603528,815.3129336,26.5344829,30.2482759,26.6241384,29.975862
19/3/2021 16:40,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
19/3/2021 16:45,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
19/3/2021 16:50,0,907.9169457,816.8808541,872.9544781,813.3885176,26.6710945,30.4997343,26.7569185,30.3104254
19/3/2021 16:55,0,905.1513391,805.4947795,881.4353942,817.3535843,26.7005002,30.5321285,26.8073714,30.335695
19/3/2021 17:00,0,908.3249954,817.4353511,875.2362082,815.8844815,26.7724134,30.6896555,26.8758616,30.5103447
19/3/2021 17:04,0,910.6134143,816.6004132,870.2390085,813.7921307,26.8648746,31.0389538,26.9957194,30.921284
19/3/2021 17:09,0,908.328731,818.2428962,871.5858456,815.8885689,27.035553,31.2624256,27.1461837,31.131582
19/3/2021 17:14,0,904.1262933,812.2817936,873.7202377,811.9683687,27.1353717,31.3959688,27.2532019,31.2851833
19/3/2021 17:19,0,911.4860281,818.2920034,879.5181705,814.8042176,27.1723431,31.4342923,27.2551961,31.3411409
19/3/2021 17:24,0,909.2258616,816.2097084,873.19655,814.1698166,27.1620696,31.4068962,27.2586206,31.3068958
