Time,ms,CT 9 return flow,CT 10 return flow,CH 7 condenser flow,CH 10 condenser flow,CH7 condenser in,CH7 condenser out,CH10 condenser in,CH10 condenser out
23/3/2021 19:19,0,918.7182355,825.9193749,865.1433486,802.1726554,26.9334599,30.6744594,27.036861,31.394863
23/3/2021 19:24,0,917.3715441,825.2956838,862.5724172,801.3379285,26.7862066,30.4724137,26.8827582,31.1517244
23/3/2021 19:28,0,924.8206791,827.2271058,867.269104,802.9072141,26.6903217,30.2840665,26.7868722,30.853793
23/3/2021 19:33,0,920.6640304,827.1805888,865.4449333,800.8623761,26.5570276,29.9970987,26.6603811,30.5728659
23/3/2021 19:38,0,916.892537,825.8513246,864.9543033,801.5866386,26.4325743,29.8113538,26.5325868,30.3507677
23/3/2021 19:43,0,920.6347249,829.4882532,866.3650494,799.0963228,26.347871,29.7021883,26.4580973,30.2021645
23/3/2021 19:48,0,926.2568928,826.4301716,867.0439621,802.290521,26.2896546,29.5206897,26.3827582,30.0172415
23/3/2021 19:52,0,917.4234126,827.3355286,867.4223746,801.2554621,26.1903454,29.3083706,26.2971459,29.8151959
23/3/2021 19:57,0,919.1108834,829.5495148,865.844528,802.1324617,26.1080385,29.1368614,26.1911302,29.5961478
23/3/2021 20:02,0,919.12859,831.4214263,865.9388775,801.0476082,26.0217285,29.0218253,26.1145506,29.4398252
23/3/2021 20:07,0,920.8244483,825.8626541,866.4054741,802.4169557,25.9763614,29.1310112,26.110702,29.724994
23/3/2021 20:12,0,918.2629247,827.2810353,863.2224205,802.8732763,26.048276,29.1275867,26.1620696,29.8482753
23/3/2021 20:16,0,926.606713,831.9083858,867.6408693,807.9595036,26.0893701,29.1310112,26.1894656,29.7832103
23/3/2021 20:21,0,921.362094,830.7817308,867.2736774,804.2922937,26.0386446,29.0222117,26.138645,29.5855176
23/3/2021 20:26,0,924.7832335,835.1054895,868.2225305,803.9234404,25.9681029,28.9502478,26.0858978,29.4575834
23/3/2021 20:31,0,926.3829132,831.4925215,872.2954349,805.1635143,25.9273006,28.8858022,26.0376696,29.4479903
23/3/2021 20:36,0,930.8749916,831.1605709,868.4112128,805.7422422,25.8862065,28.8275855,26,29.4068962
23/3/2021 20:40,0,919.5082549,829.0983767,869.078983,807.5563674,25.89648,28.8481326,26.013698,29.4582638
23/3/2021 20:45,0,922.4312894,829.8432656,869.7688628,806.762145,25.8999521,28.8788818,26.040999,29.5470394
23/3/2021 20:50,0,926.4315884,832.7187116,869.3764265,809.4956888,25.9569422,29.0387245,26.0713234,29.7564098
23/3/2021 20:55,0,919.9056676,828.3407014,872.0064542,808.2052837,26.0109394,29.1596198,26.1315819,29.8902017
23/3/2021 21:00,0,931.1499949,833.6118711,873.3086253,809.4629432,26.0965521,29.3034478,26.2103454,29.9689654
23/3/2021 21:04,0,930.5849617,832.1431718,870.3481472,810.2865296,26.1136746,29.3102965,26.2445899,29.8696547
23/3/2021 21:09,0,930.5623322,835.0399577,876.8484563,812.2042889,26.0967899,29.2525327,26.2006191,29.8349578
23/3/2021 21:14,0,925.6183009,836.0928561,872.4319401,814.3496829,26.0999883,29.3994797,26.2249125,30.0777151
23/3/2021 21:19,0,923.2997033,830.1256925,876.1816039,817.7210247,26.2838048,29.6631158,26.4318903,30.4146727
23/3/2021 21:24,0,926.2379256,832.8015116,876.7603465,819.1344836,26.4344825,29.8137926,26.5551726,30.5413795
23/3/2021 21:28,0,925.0701737,830.7292617,877.8621815,819.1678653,26.4344825,29.789821,26.5414746,30.5105589
23/3/2021 21:33,0,932.431417,830.754829,876.6872341,817.764458,26.4480854,29.8134595,26.5753867,30.4695362
23/3/2021 21:38,0,927.2596383,833.2027798,881.371833,822.5696202,26.4357581,29.7786946,26.5145018,30.4393896
23/3/2021 21:43,0,924.7121896,834.2740996,881.8519899,820.9191562,26.427467,29.7823776,26.5447089,30.4340782
23/3/2021 21:48,0,928.9500017,834.8273778,879.1586177,819.7060315,26.4103445,29.7275864,26.5275863,30.3758616
23/3/2021 21:52,0,928.2907781,833.2882761,881.2287293,821.3198246,26.40692,29.6625214,26.5173128,30.35189
23/3/2021 21:57,0,929.0437203,829.9510596,881.0220588,824.2377947,26.3150766,29.5158384,26.4118189,30.2020932
23/3/2021 22:02,0,927.88358,827.732204,879.6289897,823.8648445,26.3000476,29.4253113,26.4035948,30.1217047
23/3/2021 22:07,0,929.5787413,830.3496646,880.7010765,824.7884731,26.2790483,29.3925561,26.3825204,30.0373129
23/3/2021 22:12,0,924.5310395,831.7278042,880.1112082,822.3844899,26.2413794,29.3137924,26.3482753,29.9482757
23/3/2021 22:16,0,929.738834,827.5933728,881.313207,827.6265272,26.2139839,29.2795477,26.3208792,29.9071816
23/3/2021 22:21,0,924.3789196,833.0689312,881.5647102,828.4365925,26.1525808,29.194293,26.245874,29.7742684
23/3/2021 22:26,0,929.7753798,831.1098521,882.4415699,826.9792775,26.096623,29.1003271,26.200158,29.689578
23/3/2021 22:31,0,934.0377297,826.3188926,880.1113005,828.4406036,26.0929849,29.0410228,26.1998819,29.6858985
23/3/2021 22:36,0,944.3120643,826.3390166,878.5086228,833.9163734,26.0758624,28.9896551,26.1827593,29.6413799
23/3/2021 22:40,0,938.0118491,826.0271628,882.5486758,831.1562399,26.0998339,29.0239002,26.2067307,29.6550779
23/3/2021 22:45,0,941.5124986,825.1559055,881.2172974,832.2644096,26.0863975,29.0105351,26.1932944,29.6143643
23/3/2021 22:50,0,944.320646,829.6913564,881.6884487,830.8674752,26.0252149,28.9537705,26.1394751,29.5431062
23/3/2021 22:55,0,937.9612283,829.6246867,885.2105032,831.0386793,25.9829964,28.8830435,26.1002382,29.4829726
23/3/2021 23:00,0,941.0689697,831.6265133,883.6189723,833.0086186,26.0172415,28.9241376,26.1344833,29.5137932
23/3/2021 23:04,0,942.0577842,829.8761647,881.5488607,831.2946573,26.0240905,28.9070151,26.1276343,29.5035196
23/3/2021 23:09,0,940.2690809,830.2036657,886.4527625,833.5263851,25.9833293,28.8694882,26.0833773,29.4422352
23/3/2021 23:14,0,938.4340463,832.1972447,884.9804348,837.1756525,25.9109667,28.810918,26.0323206,29.3894681
23/3/2021 23:19,0,940.8230667,832.0059727,884.5135846,836.198421,25.8963611,28.7547443,26.0170512,29.3410933
23/3/2021 23:24,0,945.0138087,832.6799569,887.4629306,835.5974184,25.868965,28.693104,25.9896551,29.2999992
23/3/2021 23:28,0,939.485804,837.4984471,884.2019606,840.7170379,25.862116,28.6931041,25.9862306,29.3102728
23/3/2021 23:33,0,937.0626627,830.7689413,887.7823609,840.100492,25.9062779,28.7237103,26.0406185,29.3545535
23/3/2021 23:38,0,934.5275621,834.331557,887.263605,838.6328212,25.9889966,28.806851,26.1069125,29.4105191
23/3/2021 23:43,0,941.0716364,831.2758195,883.1991307,838.6558952,26.0453747,28.9313434,26.1765999,29.4969084
23/3/2021 23:48,0,941.4577574,830.3704792,885.6810345,840.1250084,26.1241384,28.975862,26.2827581,29.548276
23/3/2021 23:52,0,939.2823484,832.7243908,887.8513184,840.0916142,26.1892041,29.0238051,26.2998803,29.548276
23/3/2021 23:57,0,939.5945621,831.711814,888.5074194,847.1869675,26.1624501,29.024138,26.25239,29.5040666
24/3/2021 0:02,0,940.7513033,570.8250317,884.964294,587.1347789,26.0895414,28.989408,26.2001822,27.912744
24/3/2021 0:07,0,945.6284704,6.1463258,886.3495792,11.6731032,26.02371,28.8270148,26.2000008,26.1419268
24/3/2021 0:12,0,949.4801699,0,887.4068961,20.7103446,25.9620688,28.7448277,26.2000008,26.7172415
24/3/2021 0:16,0,950.610251,2.3639715,887.0507499,19.897884,25.8901542,28.6763384,26.2000008,27.3165275
24/3/2021 0:21,0,945.0162786,2.7599925,886.7498695,17.2286328,25.8794526,28.6622598,26.2000008,27.4091079
24/3/2021 0:26,0,945.7026557,6.6063414,889.0757234,16.1839047,25.8963681,28.6927499,26.2035596,27.5352745
24/3/2021 0:31,0,946.1507482,5.5355634,884.6769004,16.5050536,25.9103207,28.6995965,26.2414983,27.6662789
24/3/2021 0:36,0,946.0094857,4.7911637,886.9362119,22.5706892,25.9068962,28.6413799,26.2586206,27.7758617
24/3/2021 0:40,0,947.9306305,0.0330425,886.0680908,16.1711651,25.8931982,28.5694652,26.2449228,27.88887
24/3/2021 0:45,0,952.0307684,14.0353819,883.0890076,14.5793992,25.83189,28.5349585,26.2788343,27.9576693
24/3/2021 0:50,0,948.0081095,2.1303336,885.777894,14.462834,25.803667,28.4858853,26.2999266,27.9571479
24/3/2021 0:55,0,949.1112643,6.3037141,886.6528712,10.5648575,25.7927461,28.4587157,26.2965748,27.986302
24/3/2021 1:00,0,950.60863,5.3178878,884.5827658,19.7801726,25.7413794,28.4724137,26.2999992,28
24/3/2021 1:04,0,950.5521124,0.0366751,885.194888,15.9404575,25.7790483,28.4724137,26.2999992,28
24/3/2021 1:09,0,955.2183522,7.4722177,887.2327733,19.550006,25.7963132,28.4962188,26.2999992,28
24/3/2021 1:14,0,950.3192728,0.026585,886.8336457,21.22375,25.757281,28.4893112,26.2999992,28
24/3/2021 1:19,0,954.4762707,7.6718,887.7413359,11.8961594,25.7723421,28.5035434,26.3103203,28.0105113
24/3/2021 1:24,0,951.5568995,2.4006466,887.4853537,7.8672414,25.7620688,28.5172415,26.3068958,28.0344829
24/3/2021 1:28,0,951.1048658,5.941574,884.6361653,10.5606065,25.748371,28.5001189,26.3377164,28.0618789
24/3/2021 1:33,0,948.6795631,2.84941,887.7883977,14.9449766,25.7346732,28.5306065,26.3345297,28.089275
24/3/2021 1:38,0,953.1439836,2.0693342,886.9513197,7.1544322,25.7641809,28.5641693,26.3463861,28.103523
24/3/2021 1:43,0,951.1051245,4.4024077,887.533884,13.8401305,25.8037091,28.7009042,26.3585726,28.1001906
24/3/2021 1:48,0,952.9603461,3.8491378,889.6818995,13.784483,25.8413787,28.8310338,26.3517236,28.1275867
24/3/2021 1:52,0,954.0715929,8.2853565,886.6769033,6.5947563,25.9030198,28.9440426,26.3585726,28.1618318
24/3/2021 1:57,0,953.957734,6.9975371,888.5349378,9.573163,25.9850653,29.0842572,26.385826,28.2130802
24/3/2021 2:02,0,950.8822526,5.2934354,889.2208893,20.8648536,26.0070694,29.1782479,26.3857156,28.2569906
24/3/2021 2:07,0,952.6287094,7.8463734,890.4167611,17.3013611,26.0898458,29.3416165,26.3999996,28.3285844
24/3/2021 2:12,0,955.3974104,0,889.7267288,15.3870692,26.1172418,29.3758616,26.3999996,28.4724137
24/3/2021 2:16,0,954.0978205,3.822592,889.9604426,17.5907313,26.1788829,29.4957194,26.3999996,28.602545
24/3/2021 2:21,0,953.4902667,2.410636,892.3935777,14.5445424,26.2609273,29.5951728,26.3999996,28.6850661
24/3/2021 2:26,0,952.0060837,9.0513232,890.7033978,20.4540411,26.3781622,29.7459026,26.3999996,28.7497762
24/3/2021 2:31,0,954.4083311,0.0301085,893.4648063,15.0021702,26.4210223,29.8383347,26.4034479,28.8490601
24/3/2021 2:36,0,947.1663881,4.3657325,891.1275866,17.6732757,26.4689654,29.8965513,26.4034479,28.9620688
24/3/2021 2:40,0,955.4254001,13.0772191,891.7842289,12.8096373,26.506635,29.9273719,26.4034479,29.0750776
24/3/2021 2:45,0,956.408602,11.9089955,893.8776808,10.1896197,26.5170988,29.9479903,26.4170508,29.1336747
24/3/2021 2:50,0,953.7486977,6.9624463,890.9861797,16.1129444,26.5570031,30.0176131,26.4285314,29.1997707
24/3/2021 2:55,0,950.641973,2.3840904,889.0679879,13.1360286,26.5485139,30.0485376,26.4312245,29.2659451
24/3/2021 3:00,0,951.3482813,0,894.2655113,14.9724141,26.5827589,30.0862072,26.4586205,29.3275855
24/3/2021 3:04,0,950.7549789,11.7092033,893.5420952,12.9356958,26.5998815,30.1170278,26.441498,29.3892267
24/3/2021 3:09,0,953.3413538,4.2783412,891.8460613,7.4396018,26.617004,30.188657,26.4413791,29.4644707
24/3/2021 3:14,0,951.1934077,2.0741323,891.9735801,9.5218624,26.6712391,30.2604648,26.4464107,29.499879
24/3/2021 3:19,0,952.6835141,3.7472861,895.0993885,14.4679491,26.7000008,30.3034237,26.4449938,29.5520573
24/3/2021 3:24,0,948.323278,5.1254311,892.5284487,12.8318967,26.7000008,30.2999992,26.4689654,29.6000004
24/3/2021 3:28,0,953.7194259,3.2342538,892.2390785,11.9526576,26.6520577,30.3821874,26.4655409,29.6684905
24/3/2021 3:33,0,951.1383414,8.6354817,890.8223667,9.7029312,26.6925334,30.4303683,26.4519142,29.7097747
24/3/2021 3:38,0,952.2228416,6.6062956,891.6461386,6.4879955,26.7035354,30.4534922,26.4606826,29.7427432
24/3/2021 3:43,0,955.9104001,2.4423512,892.2079302,20.3895961,26.7306543,30.523924,26.4792865,29.7934119
24/3/2021 3:48,0,953.3112098,5.5306033,891.2396556,11.3189655,26.6758627,30.4931034,26.475862,29.8379304
24/3/2021 3:52,0,955.9009798,12.8237065,893.710421,7.5126399,26.7135321,30.5204995,26.496409,29.8584775
24/3/2021 3:57,0,949.4941709,5.2023439,891.3181972,22.9152443,26.7035917,30.517289,26.4965517,29.8688223
24/3/2021 4:02,0,957.9031147,8.276743,891.6594029,19.6631036,26.7035717,30.4929427,26.496429,29.889214
24/3/2021 4:07,0,955.017127,1.9414745,893.7677865,4.9631094,26.7000008,30.5000476,26.5,29.9000234
24/3/2021 4:12,0,952.1448217,0,889.8724134,17.6508621,26.7000008,30.5068966,26.5,29.9034479
24/3/2021 4:16,0,958.0966013,3.9231867,894.8028433,10.539043,26.7000008,30.5137456,26.5,29.9171459
24/3/2021 4:21,0,956.183376,3.9104725,892.9581841,10.0365101,26.6966,30.540999,26.5,29.9138403
24/3/2021 4:26,0,953.3954342,2.062754,892.4748237,5.4714091,26.7035475,30.6104714,26.5,29.9427549
24/3/2021 4:31,0,955.5683676,6.1698674,895.3025005,18.9321581,26.7346732,30.6797152,26.5000238,29.9554101
24/3/2021 4:36,0,950.1439693,1.954957,894.5456943,17.852586,26.7620688,30.7379312,26.5034483,29.9896551
24/3/2021 4:40,0,954.0239192,4.067442,896.5267615,19.4663795,26.8065868,30.7961469,26.5000238,30.0102022
24/3/2021 4:45,0,957.8290489,2.004276,895.8884471,23.1911647,26.8613074,30.8373597,26.5136029,30.0511536
24/3/2021 4:50,0,956.9248003,4.5231712,895.3652027,11.4282088,26.8749541,30.8286036,26.5320786,30.1105077
24/3/2021 4:55,0,955.1932436,7.1352261,894.7114064,13.9680436,26.8965275,30.8414976,26.5311773,30.1448519
24/3/2021 5:00,0,955.8336308,4.8215516,892.7525845,9.7387929,26.893103,30.8586202,26.5517243,30.1482764
24/3/2021 5:04,0,956.1538139,4.3789356,896.614578,12.3542515,26.9341971,30.9099878,26.5346018,30.185946
24/3/2021 5:09,0,952.592937,7.1030217,895.3924717,16.8928121,26.9616883,30.9205467,26.5412843,30.1998105
24/3/2021 5:14,0,954.7822897,7.0503199,896.3812899,19.6298707,26.9642778,30.9214257,26.5321754,30.2320303
24/3/2021 5:19,0,953.4272839,3.9101934,896.8215428,10.9325984,26.9966231,30.9966231,26.5757435,30.2554577
24/3/2021 5:24,0,952.3913743,5.4090516,892.102598,11.7784482,27.0068966,31.0068966,26.5586209,30.296551
24/3/2021 5:28,0,952.8622444,7.3605858,895.2411314,11.9787811,27.0068966,31.0137456,26.5654699,30.2999755
24/3/2021 5:33,0,953.0993155,8.3331391,895.1081969,18.4236743,27.013698,31.0580026,26.5519146,30.3238043
24/3/2021 5:38,0,952.1613582,0.0292861,892.5518468,14.1644219,27.0036073,31.0642661,26.5571241,30.3570265
24/3/2021 5:43,0,951.6997324,7.1220927,895.1388046,15.3025924,27.0176695,31.1147686,26.5621168,30.3999996
24/3/2021 5:48,0,950.4189643,0,895.0163743,17.6620694,27.0793107,31.2551723,26.5689658,30.3999996
24/3/2021 5:52,0,951.8504068,6.5889417,895.7954551,16.0705353,27.0827352,31.3236616,26.5723903,30.4171222
24/3/2021 5:57,0,955.6011321,2.8186727,893.2367288,16.6784123,27.1609756,31.3989532,26.5826163,30.5600716
24/3/2021 6:02,0,957.7488756,7.7772186,894.5692935,18.703614,27.1678375,31.385764,26.5857042,30.6603688
24/3/2021 6:07,0,950.7549863,0,891.6584873,5.3525684,27.1832349,31.4041138,26.5931514,30.7175748
24/3/2021 6:12,0,959.5413818,0,892.2594878,9.5706899,27.2517241,31.5,26.6000004,30.765517
24/3/2021 6:16,0,955.6143493,13.0169318,890.9795767,13.1210346,27.2380263,31.5410941,26.6000004,30.7518192
24/3/2021 6:21,0,955.970497,8.4222074,892.8827408,19.014471,27.2787392,31.5753867,26.5965997,30.7619261
24/3/2021 6:26,0,958.0925486,7.4204842,891.0058116,16.8151758,27.2856913,31.6532993,26.5999883,30.8212197
24/3/2021 6:31,0,958.2686623,0.0596581,892.6904521,17.0497089,27.2930552,31.7104643,26.6000004,30.9142208
24/3/2021 6:36,0,956.6112124,8.650431,893.4250004,7.9456898,27.2862063,31.7275866,26.6000004,30.975862
24/3/2021 6:40,0,954.5958919,6.9503833,890.9764868,8.4799106,27.2793575,31.7275866,26.6000004,31.0272296
24/3/2021 6:45,0,957.8737847,0.0957045,891.6889408,5.6984365,27.2725086,31.7513912,26.6000004,31.0615936
24/3/2021 6:50,0,954.8598738,0,895.4430637,15.9352462,27.2999024,31.796271,26.6000004,31.0927495
24/3/2021 6:55,0,958.7138279,3.9470779,893.7118289,2.3496613,27.3383585,31.8386914,26.6000004,31.0896793
24/3/2021 7:00,0,954.2500042,2.0056034,891.441381,16.3284485,27.3999996,31.9482756,26.6000004,31.0931038
24/3/2021 7:04,0,954.749131,1.8647711,890.4063305,17.2188165,27.4205467,32.0544344,26.6000004,31.1033773
24/3/2021 7:09,0,954.5281447,9.0463121,887.6692294,15.9097739,27.4989061,32.167396,26.6068018,31.1442574
24/3/2021 7:14,0,957.9210777,4.5274259,891.9588627,20.1234915,27.5177946,32.1998919,26.6107013,31.199807
24/3/2021 7:19,0,951.1602657,0.0134825,890.1915527,14.0154224,27.582973,32.3142687,26.6311063,31.3114386
24/3/2021 7:24,0,954.1267279,1.954957,892.5732695,11.7672414,27.6137935,32.3827597,26.6413799,31.4689654
24/3/2021 7:28,0,948.4480572,2.4076322,889.2121294,6.2246967,27.6514631,32.4067315,26.6413799,31.534031
24/3/2021 7:33,0,954.9643502,0.0332521,888.923537,21.106837,27.6619269,32.4171,26.6413799,31.6024974
24/3/2021 7:38,0,924.4319432,707.7743544,911.8229285,514.6762117,27.4863336,31.9480806,26.9489175,29.2760526
24/3/2021 7:43,0,942.8741583,823.085964,893.0544062,820.918538,26.7725567,31.7598099,26.8870151,30.3244709
24/3/2021 7:48,0,952.9318974,831.6163772,888.1017309,843.8232759,27.2896552,32.427586,27.5,32.8551724
24/3/2021 7:52,0,948.373898,831.0932952,889.6042279,844.8360706,27.8101782,33.1124853,27.9760047,33.3483001
24/3/2021 7:57,0,956.3755797,835.9645763,888.188907,847.2746098,28.0620454,33.3790968,28.1799531,33.5115575
24/3/2021 8:02,0,949.6579755,838.5111554,887.0681592,845.4476299,28.1390274,33.5102652,28.2639994,33.5996967
24/3/2021 8:07,0,945.1307282,837.2009193,886.2863629,844.1003529,28.1762432,33.5487032,28.2934596,33.6590248
24/3/2021 8:12,0,948.3137859,837.6737082,887.9224264,850.110341,28.2310348,33.6103442,28.344827,33.7172417
24/3/2021 8:16,0,945.5733375,838.3879318,883.4371807,846.793723,28.2584303,33.3843293,28.3756476,33.7035436
24/3/2021 8:21,0,949.3792623,835.2561549,883.9144445,847.5443574,28.2008092,33.3589542,28.3282514,33.6864449
24/3/2021 8:26,0,951.062123,835.1419908,883.7568339,853.4061884,28.2035595,33.2361458,28.3214495,33.6038602
24/3/2021 8:31,0,946.4575251,841.7122954,883.0318001,854.2436814,28.1305118,33.1757672,28.2510107,33.5927691
24/3/2021 8:36,0,953.6241392,838.3625046,885.6249916,857.1818995,28.0551726,33.1620689,28.1482764,33.5448269
24/3/2021 8:40,0,949.2262365,842.5975369,885.0351336,859.5079892,28.0312011,33.1757672,28.179097,33.5722226
24/3/2021 8:45,0,950.7761742,837.7819846,882.9753036,857.5899784,28.0548397,33.1520567,28.1555059,33.5214028
24/3/2021 8:50,0,950.0979989,838.8934027,883.3254546,860.6818758,28.0179881,32.9791792,28.1286653,33.3755115
24/3/2021 8:55,0,956.6379548,838.3163349,882.8064319,860.3702956,28.0070393,32.8517008,28.1414274,33.3585024
24/3/2021 9:00,0,952.2965551,840.4187622,885.2215534,861.1827624,28.0275863,32.8482763,28.1482764,33.3413795
24/3/2021 9:04,0,953.8033307,840.3885763,882.884342,861.2495321,27.9796432,32.6770508,28.1071823,33.2352202
24/3/2021 9:09,0,954.113065,839.6990788,885.4432988,861.3826224,27.9623066,32.614648,28.0966948,33.2004764
24/3/2021 9:14,0,954.7682396,839.8934923,884.3984527,860.8340913,27.9927491,32.6249597,28.1071061,33.2000006
24/3/2021 9:19,0,956.5057215,839.2951784,883.4160014,860.5951245,27.9650653,32.5580968,28.0719147,33.1717956
24/3/2021 9:24,0,960.4327603,840.864443,884.8517267,863.1215505,27.8999996,32.4827589,28,33.0827575
